mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_max_depth,param_min_samples_split,param_n_estimators,param_kernel,param_n_neighbors,param_weights,param_alpha,param_hidden_layer_sizes
0.01589665412902832,0.0008847954918176099,0.002945709228515625,0.00087509691817527,,l2,"{'alpha': 0.01, 'penalty': 'l2'}",0.6363464059383322,0.7387179039049679,0.6930812699999116,0.7895769026651833,0.6162691734353332,0.6947983311887457,0.06402860448386519,6,Perceptron,,,,,,,0.01,
6.89940299987793,2.2131881814081837,0.010015058517456054,0.006286589219651389,,,"{'max_depth': 3, 'n_estimators': 32}",0.8630257474359452,0.9080014623989584,0.8800105474342258,0.9440362951355623,0.9609694009694009,0.9112086906748186,0.03703778173078649,3,GradientBoostingClassifier,3,,32,,,,,
10.49306697845459,1.4338271041116426,0.005770444869995117,7.204534501099423e-05,,,"{'max_depth': 3, 'n_estimators': 64}",0.8815256045519203,0.9303785336731917,0.8983854374569408,0.9438288027761712,0.9652780793373822,0.9238792915591212,0.03032442637694307,1,GradientBoostingClassifier,3,,64,,,,,
7.385713195800781,0.9559491713224151,0.0088134765625,0.004292589658172643,,,"{'max_depth': 5, 'n_estimators': 32}",0.8777827408196418,0.9046432785585545,0.8629358168831853,0.9307556578442654,0.9557251174210238,0.9063685223053343,0.03387426495329172,4,GradientBoostingClassifier,5,,32,,,,,
22.35214033126831,4.191430268323307,0.017412185668945312,0.008311785711039183,,,"{'max_depth': 5, 'n_estimators': 64}",0.8903150952785754,0.9169903558156918,0.8682432477781314,0.9430548911182713,0.9647788180240203,0.916676481602938,0.034786361127366335,2,GradientBoostingClassifier,5,,64,,,,,
16.045921993255615,0.9627945237165463,0.010293245315551758,0.004185126836840909,,,"{'max_depth': 7, 'n_estimators': 32}",0.8559203575937177,0.874541941883714,0.8424145245366176,0.9134650568411801,0.918532032313633,0.8809747826337725,0.030404486775179936,6,GradientBoostingClassifier,7,,32,,,,,
25.50024070739746,6.528905663550141,0.014852190017700195,0.005134343330617067,,,"{'max_depth': 7, 'n_estimators': 64}",0.8648796862076923,0.8998278886686615,0.8791768386791349,0.9265764595004361,0.939385883540595,0.901969351319304,0.027947215994916997,5,GradientBoostingClassifier,7,,64,,,,,
0.6508115291595459,0.020891801053197698,0.006306791305541992,0.0014517901189643153,,,"{'max_depth': 3, 'n_estimators': 32}",0.8847267655386317,0.9304477288370756,0.906419596663499,0.9520879120879121,0.9648355091228856,0.9277035024500009,0.029260624369571674,3,XGBClassifier,3,,32,,,,,
1.4260950565338135,0.3697551354121657,0.01142134666442871,0.005722111299458907,,,"{'max_depth': 3, 'n_estimators': 64}",0.8848587593840759,0.9435238789241766,0.9065242556722678,0.9606904206904208,0.977940748668939,0.934707612667976,0.03435446607699365,1,XGBClassifier,3,,64,,,,,
1.8863729000091554,0.36411874199456434,0.009372663497924805,0.0038003895824189164,,,"{'max_depth': 5, 'n_estimators': 32}",0.8715514729579427,0.9353054836948305,0.9061159540611595,0.9434809634809636,0.9606560731912844,0.9234219894772362,0.03136879407540992,5,XGBClassifier,5,,32,,,,,
1.4597028255462647,0.038780214702041675,0.007433891296386719,0.00034470023542747106,,,"{'max_depth': 5, 'n_estimators': 64}",0.8807997557997558,0.9485846417168625,0.9200195382603457,0.9476989676989677,0.9648355091228856,0.9323876825197634,0.02954293001050622,2,XGBClassifier,5,,64,,,,,
1.371271562576294,0.0146565885720301,0.007133388519287109,0.0008883996283830742,,,"{'max_depth': 7, 'n_estimators': 32}",0.88108907553352,0.9335679711446364,0.8787334182266497,0.9477671451355661,0.9650284497858833,0.921237211965251,0.03519091594982719,6,XGBClassifier,7,,32,,,,,
2.0622313976287843,0.5456068119866279,0.008073520660400391,0.0014304982693380572,,,"{'max_depth': 7, 'n_estimators': 64}",0.8897160470485571,0.947602971566955,0.8879835197482256,0.9477671451355661,0.9650284497858833,0.9276196266570373,0.032287393640675996,4,XGBClassifier,7,,64,,,,,
0.3661318778991699,0.03132472609364902,0.011113739013671875,0.0046388297084532315,,,"{'max_depth': 3, 'n_estimators': 32}",0.872580225014333,0.9265009065009066,0.8805844789516316,0.9303284420073227,0.9648222148222149,0.9149632534592816,0.03415653296758736,6,LGBMClassifier,3,,32,,,,,
0.7415661811828613,0.046767578388901304,0.009574413299560547,0.0004748499230525345,,,"{'max_depth': 3, 'n_estimators': 64}",0.8938499934721545,0.939268335946806,0.8966245302253292,0.9563520615885706,0.9690043915396028,0.9310198625544925,0.03071553391057452,3,LGBMClassifier,3,,64,,,,,
0.8073432922363282,0.037800826623640676,0.008878564834594727,0.0005866028665195085,,,"{'max_depth': 5, 'n_estimators': 32}",0.8840856108832336,0.9264444408860326,0.9010663958644374,0.9472753899802534,0.9648355091228856,0.9247414693473684,0.029433374419353845,5,LGBMClassifier,5,,32,,,,,
1.9531339168548585,0.36229333769627087,0.01579008102416992,0.005195390299216866,,,"{'max_depth': 5, 'n_estimators': 64}",0.8945175438596492,0.9302783089773271,0.9338512591937249,0.9649574357835519,0.9648355091228856,0.9376880113874277,0.026130142609491192,1,LGBMClassifier,5,,64,,,,,
2.1121893405914305,0.2771319914662731,0.019293594360351562,0.008619099734714957,,,"{'max_depth': 7, 'n_estimators': 32}",0.8894654236117651,0.9215853244401496,0.8918654240059415,0.9604878929562474,0.969260758734443,0.9265329647497091,0.03340335809519685,4,LGBMClassifier,7,,32,,,,,
2.6776737689971926,0.7266662109089403,0.019372844696044923,0.009344165344896304,,,"{'max_depth': 7, 'n_estimators': 64}",0.8989243610410017,0.9261033584066197,0.9208165806795944,0.9694444444444444,0.9648355091228856,0.9360248507389093,0.027029972638101255,2,LGBMClassifier,7,,64,,,,,
